...1,gen,pA,pB,pD,tJ,tF,tG,tH,error,min_error
2074,2074,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.07615,2.11832
2075,2075,10.862661198710969,3.329169711812682,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.97996,2.11832
2076,2076,10.862661198710969,3.3267919032140028,36.02087405278167,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.54233,2.11832
2077,2077,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5418830655468283,0.76874252974714,0.9287955212562378,3.09663,2.11832
2078,2078,10.862661198710969,3.3267919032140028,33.855687191244336,0.375441078478262,0.5057597049863223,0.76874252974714,0.9287955212562378,6.60386,2.11832
2079,2079,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9500978875604564,4.30306,2.11832
2080,2080,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8340840671503478,0.9287955212562378,4.96716,2.11832
2081,2081,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9504624454634713,2.74491,2.11832
2082,2082,10.862661198710969,3.3267919032140028,30.95910477178655,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.42308,2.11832
2083,2083,10.862661198710969,3.3267919032140028,34.61285321425955,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.75087,2.11832
2084,2084,10.862661198710969,3.3267919032140028,33.855687191244336,0.3606321470136835,0.5057597049863223,0.76874252974714,0.9287955212562378,4.71978,2.11832
2085,2085,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.8995830066558387,9.97962,2.11832
2086,2086,10.862661198710969,3.713524530525864,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,7.53778,2.11832
2087,2087,10.862661198710969,3.3267919032140028,33.32933707753222,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.40908,2.11832
2088,2088,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.8733448925677738,8.97532,2.11832
2089,2089,10.862661198710969,3.3267919032140028,33.855687191244336,0.3369913460148487,0.5057597049863223,0.76874252974714,0.9287955212562378,3.27192,2.11832
2090,2090,10.862661198710969,3.3267919032140028,34.595864664189335,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,6.93109,2.11832
2091,2091,11.817972581037154,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.49337,2.11832
2092,2092,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7798204409342453,0.9287955212562378,4.23749,2.11832
2093,2093,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4945138887379626,0.76874252974714,0.9287955212562378,2.80519,2.11832
2094,2094,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9522978607529656,4.60948,2.11832
2095,2095,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76865627729301,0.9287955212562378,4.66203,2.11832
2096,2096,10.862661198710969,3.3267919032140028,31.82648625117789,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.40702,2.11832
2097,2097,10.862661198710969,3.3267919032140028,34.17963580236926,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.33338,2.11832
2098,2098,10.862661198710969,3.5598525438021253,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,7.23552,2.11832
2099,2099,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8191681274731973,0.9287955212562378,4.511,2.11832
2100,2100,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7120015234181272,0.9287955212562378,3.26246,2.11832
2101,2101,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.46683465860349505,0.76874252974714,0.9287955212562378,3.33848,2.11832
2102,2102,10.459509594305825,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.40991,2.11832
2103,2103,12.406255497481103,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,8.10006,2.11832
2104,2104,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.99029,2.11832
2105,2105,10.862661198710969,3.1470395397230644,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.42596,2.11832
2106,2106,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.912641677841228,7.26861,2.11832
2107,2107,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.961049602435454,3.01752,2.11832
2108,2108,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7236076758733202,0.9287955212562378,3.94646,2.11832
2109,2109,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4935294437936368,0.76874252974714,0.9287955212562378,5.97267,2.11832
2110,2110,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.42537456915898897,0.76874252974714,0.9287955212562378,6.08695,2.11832
2111,2111,10.862661198710969,3.3267919032140028,34.00703133114255,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.72459,2.11832
2112,2112,9.78716070942328,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.54555,2.11832
2113,2113,10.862661198710969,3.3267919032140028,28.80972124928417,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.33925,2.11832
2114,2114,10.862661198710969,3.3267919032140028,33.95860632454021,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.13104,2.11832
2115,2115,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.925946313035706,3.71484,2.11832
2116,2116,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7582653527689789,0.9287955212562378,2.74624,2.11832
2117,2117,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4884057833386807,0.76874252974714,0.9287955212562378,6.15733,2.11832
2118,2118,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9876082473021384,6.22458,2.11832
2119,2119,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5482823859185881,0.76874252974714,0.9287955212562378,2.82199,2.11832
2120,2120,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9898056731556056,7.47359,2.11832
2121,2121,10.862661198710969,3.3267919032140028,33.13605523322156,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.60389,2.11832
2122,2122,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.6816766170693689,0.9287955212562378,5.47855,2.11832
2123,2123,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8367330215974996,0.9287955212562378,3.18062,2.11832
2124,2124,10.862661198710969,3.3267919032140028,33.855687191244336,0.3583927641970909,0.5057597049863223,0.76874252974714,0.9287955212562378,4.49848,2.11832
2125,2125,10.862661198710969,3.3267919032140028,34.989391615088735,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.00036,2.11832
2126,2126,10.862661198710969,3.3267919032140028,30.14293661098505,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.53534,2.11832
2127,2127,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7616031738402413,0.9287955212562378,3.18119,2.11832
2128,2128,10.862661198710969,3.016101987270451,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.8265,2.11832
2129,2129,10.862661198710969,3.3267919032140028,32.922791192669095,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.38717,2.11832
2130,2130,10.93303527281865,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.56396,2.11832
2131,2131,10.862661198710969,3.3267919032140028,33.855687191244336,0.4572497235418019,0.5057597049863223,0.76874252974714,0.9287955212562378,11.84092,2.11832
2132,2132,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9959010085156038,7.50212,2.11832
2133,2133,11.860895378149216,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.67707,2.11832
2134,2134,10.437602880183832,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.62165,2.11832
2135,2135,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4687521820051106,0.76874252974714,0.9287955212562378,5.72109,2.11832
2136,2136,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.3680620092259955,0.76874252974714,0.9287955212562378,7.55417,2.11832
2137,2137,10.18927299310766,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.65891,2.11832
2138,2138,11.584330461994902,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.20175,2.11832
2139,2139,10.862661198710969,3.3267919032140028,33.855687191244336,0.33573825499307774,0.5057597049863223,0.76874252974714,0.9287955212562378,3.77696,2.11832
2140,2140,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.6825669937547755,0.9287955212562378,4.72864,2.11832
2141,2141,10.862661198710969,3.3267919032140028,35.23368191920451,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.5857,2.11832
2142,2142,10.862661198710969,3.3267919032140028,37.180175999677935,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.14422,2.11832
2143,2143,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.47930664456153294,0.76874252974714,0.9287955212562378,4.22589,2.11832
2144,2144,10.862661198710969,3.727928808130056,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,6.0561,2.11832
2145,2145,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8465881297621191,0.9287955212562378,6.57073,2.11832
2146,2146,11.224218399775756,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.40428,2.11832
2147,2147,10.862661198710969,3.3267919032140028,33.855687191244336,0.3850495399404343,0.5057597049863223,0.76874252974714,0.9287955212562378,4.09701,2.11832
2148,2148,10.862661198710969,3.3267919032140028,34.96539906040285,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.6606,2.11832
2149,2149,10.862661198710969,3.3267919032140028,33.855687191244336,0.3893866960759689,0.5057597049863223,0.76874252974714,0.9287955212562378,6.3741,2.11832
2150,2150,10.862661198710969,3.3267919032140028,32.68781663702322,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.78514,2.11832
2151,2151,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.98762,2.11832
2152,2152,10.862661198710969,3.3267919032140028,32.938907876346434,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.66203,2.11832
2153,2153,10.862661198710969,3.1683204757443018,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.73971,2.11832
2154,2154,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9330285676086174,3.55681,2.11832
2155,2155,10.862661198710969,3.3267919032140028,36.59690767770458,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.4489,2.11832
2156,2156,10.862661198710969,3.3267919032140028,32.91237330635497,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.9827,2.11832
2157,2157,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5353932122144665,0.76874252974714,0.9287955212562378,2.68599,2.11832
2158,2158,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.828534132216638,0.9287955212562378,6.15585,2.11832
2159,2159,10.862661198710969,3.3267919032140028,33.855687191244336,0.3591016621390425,0.5057597049863223,0.76874252974714,0.9287955212562378,4.41938,2.11832
2160,2160,10.862661198710969,3.3267919032140028,33.855687191244336,0.2711639105783109,0.5057597049863223,0.76874252974714,0.9287955212562378,7.95144,2.11832
2161,2161,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5549494723860564,0.76874252974714,0.9287955212562378,5.39596,2.11832
2162,2162,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4399639486277094,0.76874252974714,0.9287955212562378,5.8219,2.11832
2163,2163,11.127101347685166,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.04385,2.11832
2164,2164,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7024512126108449,0.9287955212562378,4.78786,2.11832
2165,2165,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7945144399859116,0.9287955212562378,5.38348,2.11832
2166,2166,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.958408493536948,4.10853,2.11832
2167,2167,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8033422074663682,0.9287955212562378,2.65809,2.11832
2168,2168,10.862661198710969,3.347482211299442,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,6.0615,2.11832
2169,2169,10.862661198710969,3.3267919032140028,35.78180256509075,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.5958,2.11832
2170,2170,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5455378099715419,0.76874252974714,0.9287955212562378,3.92799,2.11832
2171,2171,10.862661198710969,3.3267919032140028,35.33458103640452,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.38652,2.11832
2172,2172,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.900650888182349,4.92304,2.11832
2173,2173,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5411070586137412,0.76874252974714,0.9287955212562378,3.51568,2.11832
2174,2174,10.862661198710969,3.3267919032140028,33.855687191244336,0.4040356084459745,0.5057597049863223,0.76874252974714,0.9287955212562378,9.19031,2.11832
2175,2175,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9643284477211304,4.23835,2.11832
2176,2176,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4680338742242411,0.76874252974714,0.9287955212562378,5.19965,2.11832
2177,2177,10.862661198710969,3.3267919032140028,33.855687191244336,0.34716435927750444,0.5057597049863223,0.76874252974714,0.9287955212562378,5.01017,2.11832
2178,2178,10.037289881859412,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.71293,2.11832
2179,2179,10.862661198710969,3.134194706038368,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.44875,2.11832
2180,2180,10.862661198710969,3.3267919032140028,33.855687191244336,0.3713361100812925,0.5057597049863223,0.76874252974714,0.9287955212562378,4.58377,2.11832
2181,2181,11.043412948806898,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.85237,2.11832
2182,2182,10.48340455438986,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.40908,2.11832
2183,2183,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9296275922110668,2.80778,2.11832
2184,2184,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9384671211235848,2.38404,2.11832
2185,2185,11.007404650119142,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.88486,2.11832
2186,2186,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9003865707442402,5.89946,2.11832
2187,2187,10.862661198710969,3.410799291976193,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.1486,2.11832
2188,2188,10.862661198710969,3.2174745641070004,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.07009,2.11832
2189,2189,10.862661198710969,3.3267919032140028,33.855687191244336,0.2917488710389613,0.5057597049863223,0.76874252974714,0.9287955212562378,4.45094,2.11832
2190,2190,10.862661198710969,3.3865407796196467,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,6.5291,2.11832
2191,2191,10.862661198710969,3.3267919032140028,32.61684014484138,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.23363,2.11832
2192,2192,10.862661198710969,3.3267919032140028,33.29874692344599,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.45992,2.11832
2193,2193,10.862661198710969,3.3267919032140028,36.86027523180599,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.01859,2.11832
2194,2194,10.862661198710969,3.3267919032140028,33.855687191244336,0.32886203839905087,0.5057597049863223,0.76874252974714,0.9287955212562378,5.17547,2.11832
2195,2195,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9297031420870352,4.88001,2.11832
2196,2196,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.3998445603737408,0.76874252974714,0.9287955212562378,6.4071,2.11832
2197,2197,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8035917620861625,0.9287955212562378,5.52548,2.11832
2198,2198,10.862661198710969,3.3267919032140028,33.855687191244336,0.3694918517874491,0.5057597049863223,0.76874252974714,0.9287955212562378,3.36182,2.11832
2199,2199,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.48846789562408294,0.76874252974714,0.9287955212562378,4.79394,2.11832
2200,2200,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.8527312878710644,12.00727,2.11832
2201,2201,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9355594154446912,3.57822,2.11832
2202,2202,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9245677086218084,3.72315,2.11832
2203,2203,12.826932216281833,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.38618,2.11832
2204,2204,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7685589818244716,0.9287955212562378,7.55224,2.11832
2205,2205,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7196593273683206,0.9287955212562378,7.67807,2.11832
2206,2206,10.862661198710969,3.3267919032140028,33.855687191244336,0.3030664075550564,0.5057597049863223,0.76874252974714,0.9287955212562378,6.61706,2.11832
2207,2207,10.862661198710969,3.3267919032140028,32.689702037811,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.27636,2.11832
2208,2208,10.862661198710969,3.739218259352143,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.50947,2.11832
2209,2209,10.862661198710969,3.3267919032140028,35.24646495860768,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.85686,2.11832
2210,2210,10.862661198710969,3.3267919032140028,35.38200253183692,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.90329,2.11832
2211,2211,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8971103002005689,0.9287955212562378,4.59446,2.11832
2212,2212,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7874276150013986,0.9287955212562378,4.27721,2.11832
2213,2213,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4722243073831075,0.76874252974714,0.9287955212562378,3.28578,2.11832
2214,2214,11.432933455167287,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.97749,2.11832
2215,2215,10.862661198710969,3.3267919032140028,33.855687191244336,0.2683263760710751,0.5057597049863223,0.76874252974714,0.9287955212562378,8.92249,2.11832
2216,2216,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.4312112228801808,0.76874252974714,0.9287955212562378,5.83999,2.11832
2217,2217,10.862661198710969,3.3267919032140028,33.855687191244336,0.32762625566099335,0.5057597049863223,0.76874252974714,0.9287955212562378,4.50575,2.11832
2218,2218,10.862661198710969,3.3267919032140028,33.855687191244336,0.2983331937345058,0.5057597049863223,0.76874252974714,0.9287955212562378,5.57462,2.11832
2219,2219,10.862661198710969,3.258350816051287,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.71239,2.11832
2220,2220,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.8854191330640178,9.52031,2.11832
2221,2221,10.405879422138554,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.74457,2.11832
2222,2222,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.72497,2.11832
2223,2223,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8376155027833113,0.9287955212562378,3.02895,2.11832
2224,2224,10.464497611603278,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.28463,2.11832
2225,2225,9.531118342617926,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.55485,2.11832
2226,2226,10.862661198710969,3.3267919032140028,33.51661189880163,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.49323,2.11832
2227,2227,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9771921946058468,7.13481,2.11832
2228,2228,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8276363042313237,0.9287955212562378,4.757,2.11832
2229,2229,10.862661198710969,3.3267919032140028,36.02675084694404,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.75417,2.11832
2230,2230,10.862661198710969,3.3267919032140028,33.855687191244336,0.4367499509912721,0.5057597049863223,0.76874252974714,0.9287955212562378,11.18473,2.11832
2231,2231,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9334052333223816,4.56469,2.11832
2232,2232,10.862661198710969,3.059590419277297,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.34218,2.11832
2233,2233,11.423369004171374,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.5609,2.11832
2234,2234,10.862661198710969,3.3267919032140028,33.855687191244336,0.2752357492538871,0.5057597049863223,0.76874252974714,0.9287955212562378,8.30071,2.11832
2235,2235,10.862661198710969,3.3267919032140028,33.855687191244336,0.2901925805746377,0.5057597049863223,0.76874252974714,0.9287955212562378,6.66497,2.11832
2236,2236,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9584890554423874,4.99309,2.11832
2237,2237,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7622688529681793,0.9287955212562378,5.37976,2.11832
2238,2238,10.862661198710969,3.3267919032140028,37.96064208049502,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.49597,2.11832
2239,2239,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.8523943541491242,12.05864,2.11832
2240,2240,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.957473581762038,3.63168,2.11832
2241,2241,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.8241038657774118,0.9287955212562378,2.66014,2.11832
2242,2242,10.862661198710969,3.3267919032140028,36.55381203154107,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.00727,2.11832
2243,2243,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9422614783956108,3.36128,2.11832
2244,2244,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.906009932274193,5.02973,2.11832
2245,2245,10.862661198710969,3.3267919032140028,33.855687191244336,0.329520850578247,0.5057597049863223,0.76874252974714,0.9287955212562378,4.0609,2.11832
2246,2246,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7332224687675849,0.9287955212562378,5.30557,2.11832
2247,2247,10.862661198710969,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.7468452647659123,0.9287955212562378,6.80134,2.11832
2248,2248,10.715939285557278,3.3267919032140028,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,5.56711,2.11832
2249,2249,10.862661198710969,3.3267919032140028,35.59697296594892,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.57781,2.11832
2250,2250,10.862661198710969,3.230365124307499,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,2.11402,2.11402
2251,2251,10.862661198710969,3.230365124307499,34.50808665680499,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.12643,2.11402
2252,2252,10.862661198710969,3.230365124307499,33.855687191244336,0.3974347782658223,0.5057597049863223,0.76874252974714,0.9287955212562378,6.40426,2.11402
2253,2253,10.862661198710969,3.230365124307499,33.855687191244336,0.3154981071029157,0.5057597049863223,0.76874252974714,0.9287955212562378,3.50117,2.11402
2254,2254,10.862661198710969,3.230365124307499,33.855687191244336,0.3467087019925514,0.5053505046902049,0.76874252974714,0.9287955212562378,4.40949,2.11402
2255,2255,10.862661198710969,3.230365124307499,33.3666574107604,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,3.96301,2.11402
2256,2256,10.96428088191744,3.230365124307499,33.855687191244336,0.3467087019925514,0.5057597049863223,0.76874252974714,0.9287955212562378,4.62051,2.11402
